name,type,mappedLocationId,margin,freight,updatedAt,state,parentToChildDistance
SRIKAKULAM,LOCATION,,,,2023-10-19T17:42:01.471Z,ANDHRA PRADESH,
JHUNJHUNU,LOCATION,,,,2023-10-19T17:42:01.471Z,RAJASTHAN,
RAJANNA,LOCATION,,,,2023-10-19T17:42:01.471Z,TELANGANA,95
MAHASAMUND,LOCATION,,,,2023-10-19T17:42:01.471Z,CHHATTISGARH,55
SOUTH WEST KHASI HILLS,LOCATION,,,,2023-10-19T17:42:01.472Z,MEGHALAYA,124
NABARANGPUR,LOCATION,,,,2023-10-19T17:42:01.472Z,ODISHA,58
SIVAGANGA,LOCATION,,,,2024-04-08T06:51:38.528Z,TAMIL NADU,45
KHOWAI,LOCATION,,,,2023-10-19T17:42:01.472Z,TRIPURA,
DHALAI,LOCATION,,,,2023-10-19T17:42:01.472Z,TRIPURA,
KAUSHAMBI,LOCATION,,,,2023-10-19T17:42:01.472Z,UTTAR PRADESH,51
SANT KABEER NAGAR,LOCATION,,,,2023-10-19T17:42:01.473Z,UTTAR PRADESH,40
YADADRI,LOCATION,,,,2023-10-19T17:42:01.473Z,TELANGANA,
KOLASIB,LOCATION,,,,2023-10-19T17:42:01.473Z,MIZORAM,
JANJGIR-CHAMPA,LOCATION,,,,2023-10-19T17:42:01.468Z,CHHATTISGARH,40
KABIRDHAM,LOCATION,,,,2023-10-19T17:42:01.468Z,CHHATTISGARH,
SURAJPUR,LOCATION,,,,2023-10-19T17:42:01.468Z,CHHATTISGARH,61
MORBI,LOCATION,,,,2024-06-14T07:09:35.818Z,GUJARAT,65
BIRBHUM,LOCATION,,,,2023-10-19T17:42:01.469Z,WEST BENGAL,
UDHAMPUR,LOCATION,,,,2023-10-19T17:42:01.469Z,JAMMU AND KASHMIR,65
LOWER DIBANG VALLEY,LOCATION,,,,2023-10-19T17:42:01.469Z,ARUNACHAL PRADESH,
PASCHIM BARDHAMAN,LOCATION,,,,2023-10-19T17:42:01.470Z,WEST BENGAL,82
RANCHI,LOCATION,,,,2023-10-19T17:42:01.470Z,JHARKHAND,
TIRUPUR,LOCATION,,,,2023-10-19T17:42:01.470Z,TAMIL NADU,55
INDORE,LOCATION,,,,2023-10-19T17:42:01.470Z,MADHYA PRADESH,
KHANDWA,LOCATION,,,,2023-10-19T17:42:01.470Z,MADHYA PRADESH,
VIRUDHUNAGAR,LOCATION,,,,2023-10-19T17:42:01.470Z,TAMIL NADU,56
DIMA HASAO,LOCATION,,,,2023-10-19T17:42:01.471Z,ASSAM,
NAGARKURNOOL,LOCATION,,,,2023-10-19T17:42:01.471Z,TELANGANA,
VELLORE,LOCATION,,,,2023-10-19T17:42:01.471Z,TAMIL NADU,
MAHE,LOCATION,,,,2023-10-19T17:42:01.472Z,PUDUCHERRY,
LAWNGTLAI,LOCATION,,,,2023-10-19T17:42:01.472Z,MIZORAM,
DEOGARH,LOCATION,,,,2023-10-19T17:42:01.472Z,ODISHA,
BETUL,LOCATION,,,,2023-10-19T17:42:01.472Z,MADHYA PRADESH,136
LAKSHWADEEP,LOCATION,,,,2023-10-19T17:42:01.473Z,LAKSHADWEEP,
NIWARI,LOCATION,,,,2023-10-19T17:42:01.473Z,MADHYA PRADESH,137
SIDHI,LOCATION,,,,2023-10-19T17:42:01.468Z,MADHYA PRADESH,70
PITHORAGARH,LOCATION,,,,2023-10-19T17:42:01.468Z,UTTARAKHAND,
DHAMTARI,LOCATION,,,,2023-10-19T17:42:01.468Z,CHHATTISGARH,79
DELHI,LOCATION,,,,2024-06-14T09:32:07.638Z,DELHI,
THRISSUR,LOCATION,,,,2023-10-19T17:42:01.469Z,KERALA,67
UPPER SIANG,LOCATION,,,,2023-10-19T17:42:01.469Z,ARUNACHAL PRADESH,
GIRIDIH,LOCATION,,,,2023-10-19T17:42:01.469Z,JHARKHAND,64
SRINAGAR,LOCATION,,,,2023-10-19T17:42:01.469Z,JAMMU AND KASHMIR,
PAPUM PARE,LOCATION,,,,2023-10-19T17:42:01.469Z,ARUNACHAL PRADESH,
MORENA,LOCATION,,,,2023-10-19T17:42:01.470Z,MADHYA PRADESH,40
SIWAN,LOCATION,,,,2023-10-19T17:42:01.470Z,BIHAR,
VISAKHAPATNAM,LOCATION,,,,2023-10-19T17:42:01.470Z,ANDHRA PRADESH,
BARGARH,LOCATION,,,,2023-10-19T17:42:01.470Z,ODISHA,78
CHIRANG,LOCATION,,,,2023-10-19T17:42:01.470Z,ASSAM,
KHAGARIA,LOCATION,,,,2023-10-19T17:42:01.470Z,BIHAR,44
HARDA,LOCATION,,,,2023-10-19T17:42:01.471Z,MADHYA PRADESH,111
HAILAKANDI,LOCATION,,,,2023-10-19T17:42:01.471Z,ASSAM,
GADAG,LOCATION,,,,2023-10-19T17:42:01.471Z,KARNATAKA,157
NORTH GARO HILLS,LOCATION,,,,2023-10-19T17:42:01.471Z,MEGHALAYA,82
KIPHIRE,LOCATION,,,,2023-10-19T17:42:01.472Z,NAGALAND,
MAYURBHANJ,LOCATION,,,,2023-10-19T17:42:01.472Z,ODISHA,59
PURBA BARDHAMAN,LOCATION,,,,2024-03-15T05:55:34.797Z,WEST BENGAL,79
JALORE,LOCATION,,,,2023-10-19T17:42:01.472Z,RAJASTHAN,
JOGULAMBA,LOCATION,,,,2023-10-19T17:42:01.472Z,TELANGANA,
NAINITAL,LOCATION,,,,2023-10-19T17:42:01.472Z,UTTARAKHAND,64
CHIKKAMAGALURU,LOCATION,,,,2023-10-19T17:42:01.472Z,KARNATAKA,242
DHENKANAL,LOCATION,,,,2023-10-19T17:42:01.472Z,ODISHA,
DHOLPUR,LOCATION,,,,2023-10-19T17:42:01.473Z,RAJASTHAN,55
SRI MUKTSAR SAHIB,LOCATION,,,,2023-10-19T17:42:01.473Z,PUNJAB,53
FIROZABAD,LOCATION,,,,2023-10-19T17:42:01.473Z,UTTAR PRADESH,44
KANNAUJ,LOCATION,,,,2023-10-19T17:42:01.473Z,UTTAR PRADESH,
DAMOH,LOCATION,,,,2023-10-19T17:42:01.468Z,MADHYA PRADESH,109
SHAMLI,LOCATION,,,,2023-10-19T17:42:01.468Z,UTTAR PRADESH,40
NAGPUR,LOCATION,,,,2023-10-19T17:42:01.468Z,MAHARASHTRA,
JHARGRAM,LOCATION,,,,2023-10-19T17:42:01.469Z,WEST BENGAL,
HYDERABAD,LOCATION,,,,2024-02-16T09:48:48.453Z,TELANGANA,
SBS NAGAR,LOCATION,,,,2023-10-19T17:42:01.469Z,PUNJAB,53
NILGIRIS,LOCATION,,,,2023-10-19T17:42:01.469Z,TAMIL NADU,101
ANANTAPUR,LOCATION,,,,2023-10-19T17:42:01.469Z,ANDHRA PRADESH,
MUMBAI,LOCATION,,,,2024-07-18T16:37:43.846Z,MAHARASHTRA,27
SIROHI,LOCATION,,,,2023-10-19T17:42:01.471Z,RAJASTHAN,
SITAMARHI,LOCATION,,,,2023-10-19T17:42:01.471Z,BIHAR,87
DEORIA,LOCATION,,,,2023-10-19T17:42:01.471Z,UTTAR PRADESH,51
KALAHANDI,LOCATION,,,,2023-10-19T17:42:01.472Z,ODISHA,102
JASHPUR,LOCATION,,,,2023-10-19T17:42:01.472Z,CHHATTISGARH,149
TUTICORIN,LOCATION,,,,2024-06-27T13:28:42.637Z,TAMIL NADU,
BHADRAK,LOCATION,,,,2023-10-19T17:42:01.472Z,ODISHA,69
BAGHPAT,LOCATION,,,,2023-10-19T17:42:01.473Z,UTTAR PRADESH,85
RAMPUR,LOCATION,,,,2023-10-19T17:42:01.473Z,UTTAR PRADESH,66
NICOBAR,LOCATION,,,,2023-10-19T17:42:01.473Z,ANDAMAN & NICOBAR ISLANDS,
EAST JAINTIA HILLS,LOCATION,,,,2023-10-19T17:42:01.473Z,MEGHALAYA,
THOUBAL,LOCATION,,,,2023-10-19T17:42:01.473Z,MANIPUR,
WARANGAL URBAN,LOCATION,,,,2023-10-19T17:42:01.473Z,TELANGANA,43
PILIBHIT,LOCATION,,,,2023-10-19T17:42:01.473Z,UTTAR PRADESH,
BILASPUR (HP),LOCATION,,,,2023-10-19T17:42:01.473Z,HIMACHAL PRADESH,93
MANDSAUR,LOCATION,,,,2023-10-19T17:42:01.468Z,MADHYA PRADESH,88
SERCHHIP,LOCATION,,,,2023-10-19T17:42:01.468Z,MIZORAM,
AGAR MALWA,LOCATION,,,,2023-10-19T17:42:01.468Z,MADHYA PRADESH,99
SAIHA,LOCATION,,,,2023-10-19T17:42:01.468Z,MIZORAM,
FARIDABAD,LOCATION,,,,2024-06-15T04:38:27.198Z,HARYANA,37
HAPUR,LOCATION,,,,2023-10-19T17:42:01.469Z,UTTAR PRADESH,81
TAWANG,LOCATION,,,,2023-10-19T17:42:01.469Z,ARUNACHAL PRADESH,
ARWAL,LOCATION,,,,2023-10-19T17:42:01.469Z,BIHAR,
JHAJJAR,LOCATION,,,,2024-06-15T04:30:16.650Z,HARYANA,69
NORTH SIKKIM,LOCATION,,,,2023-10-19T17:42:01.469Z,SIKKIM,150
CHATRA,LOCATION,,,,2023-10-19T17:42:01.469Z,JHARKHAND,
LONGDING,LOCATION,,,,2023-10-19T17:42:01.469Z,ARUNACHAL PRADESH,
GODDA,LOCATION,,,,2023-10-19T17:42:01.470Z,JHARKHAND,112
GUNTUR,LOCATION,,,,2023-10-19T17:42:01.470Z,ANDHRA PRADESH,
BHILWARA,LOCATION,,,,2023-10-19T17:42:01.470Z,RAJASTHAN,134
DHAR,LOCATION,,,,2023-10-19T17:42:01.471Z,MADHYA PRADESH,63
MUZAFFARPUR,LOCATION,,,,2024-07-08T12:25:07.406Z,BIHAR,71
LEH LADAKH,LOCATION,,,,2023-10-19T17:42:01.471Z,JAMMU AND KASHMIR,
BARAN,LOCATION,,,,2023-10-19T17:42:01.471Z,RAJASTHAN,80
DUNGARPUR,LOCATION,,,,2023-10-19T17:42:01.471Z,RAJASTHAN,105
CUDDALORE,LOCATION,,,,2023-10-19T17:42:01.472Z,TAMIL NADU,
UDUPI,LOCATION,,,,2023-10-19T17:42:01.472Z,KARNATAKA,237
GAJAPATI,LOCATION,,,,2023-10-19T17:42:01.472Z,ODISHA,
KORAPUT,LOCATION,,,,2023-10-19T17:42:01.472Z,ODISHA,
TONK,LOCATION,,,,2023-11-21T05:59:50.190Z,RAJASTHAN,101
ZUNHEBOTO,LOCATION,,,,2023-10-19T17:42:01.472Z,NAGALAND,
RAMANAGARA,LOCATION,,,,2023-10-19T17:42:01.473Z,KARNATAKA,47
MAHOBA,LOCATION,,,,2023-10-19T17:42:01.473Z,UTTAR PRADESH,
BOTAD,LOCATION,,,,2023-10-19T17:42:01.468Z,GUJARAT,
LAHUL AND SPITI,LOCATION,,,,2023-10-19T17:42:01.468Z,HIMACHAL PRADESH,
MEDCHAL,LOCATION,,,,2023-10-19T17:42:01.468Z,TELANGANA,31
SANGRUR,LOCATION,,,,2023-10-19T17:42:01.469Z,PUNJAB,
KARNAL,LOCATION,,,,2024-06-28T13:46:08.964Z,HARYANA,35
KARBI ANGLONG,LOCATION,,,,2023-10-19T17:42:01.469Z,ASSAM,
SIVASAGAR,LOCATION,,,,2023-10-19T17:42:01.469Z,ASSAM,
KANNUR,LOCATION,,,,2023-10-19T17:42:01.469Z,KERALA,
RAJGARH,LOCATION,,,,2023-10-19T17:42:01.470Z,MADHYA PRADESH,
KHEDA,LOCATION,,,,2023-10-19T17:42:01.470Z,GUJARAT,37
THANJAVUR,LOCATION,,,,2023-10-19T17:42:01.470Z,TAMIL NADU,
SIRSA,LOCATION,,,,2023-10-19T17:42:01.470Z,HARYANA,
MEERUT,LOCATION,,,,2023-10-19T17:42:01.471Z,UTTAR PRADESH,57
BUDAUN,LOCATION,,,,2023-10-19T17:42:01.471Z,UTTAR PRADESH,51
MUNGER,LOCATION,,,,2023-10-19T17:42:01.471Z,BIHAR,56
CHITRADURGA,LOCATION,,,,2023-10-19T17:42:01.471Z,KARNATAKA,
ASHOKNAGAR,LOCATION,,,,2023-10-19T17:42:01.472Z,MADHYA PRADESH,136
UKHRUL,LOCATION,,,,2023-10-19T17:42:01.472Z,MANIPUR,
TARN TARAN,LOCATION,,,,2023-10-19T17:42:01.472Z,PUNJAB,25
DAVANGERE,LOCATION,,,,2023-10-19T17:42:01.472Z,KARNATAKA,193
BALAGHAT,LOCATION,,,,2023-10-19T17:42:01.473Z,MADHYA PRADESH,
MON,LOCATION,,,,2023-10-19T17:42:01.473Z,NAGALAND,
MANCHERIAL,LOCATION,,,,2023-10-19T17:42:01.473Z,TELANGANA,
KANYAKUMARI,GODOWN,65316a69e9d1652da805afc0,0,0,,,
BEED,GODOWN,65316a69e9d1652da805afc3,0,0,,,
UNAKOTI,GODOWN,65316a69e9d1652da805afde,0,0,,,
MUZAFFARNAGAR,GODOWN,65316a69e9d1652da805aff1,0,0,,,
TIRAP,GODOWN,65316a69e9d1652da805afff,0,0,,,
GAYA,GODOWN,65316a69e9d1652da805b003,0,0,,,
BUXAR,GODOWN,65316a69e9d1652da805b025,0,0,,,
PURNIA,GODOWN,65316a69e9d1652da805b028,0,0,,,
PATHANKOT,GODOWN,65316a69e9d1652da805b035,0,0,,,
DHUBRI,GODOWN,65316a69e9d1652da805b038,0,0,,,
JEHANABAD,GODOWN,65316a69e9d1652da805b039,0,0,,,
DANG,GODOWN,65316a69e9d1652da805b04c,0,0,,,
NAGAPATTINAM,GODOWN,65316a69e9d1652da805b059,0,0,,,
ALMORA,GODOWN,65316a69e9d1652da805b05a,0,0,,,
JAMMU,GODOWN,65316a69e9d1652da805b06d,0,0,,,
UTTAR KANNAD,GODOWN,65316a69e9d1652da805b098,0,0,,,
GOMATI,GODOWN,65316a69e9d1652da805b09b,0,0,,,
ANUPPUR,GODOWN,65316a69e9d1652da805b09e,0,0,,,
IMPHAL WEST,GODOWN,65316a69e9d1652da805b09f,0,0,,,
EAST KHASI HILLS,GODOWN,65316a69e9d1652da805b0a0,0,0,,,
SAILU,GODOWN,65316a69e9d1652da805b0b7,0,0,,,
PATAN,GODOWN,65316a69e9d1652da805b0c2,0,0,,,
BENGALURU RURAL,GODOWN,65316a69e9d1652da805b101,0,0,,,
VIJAYWADA,GODOWN,65316a69e9d1652da805b125,0,0,,,
ANJAW,GODOWN,65316a69e9d1652da805b133,0,0,,,
TAMENGLONG,GODOWN,65316a69e9d1652da805afd0,0,0,,,
AIZAWL,GODOWN,65316a69e9d1652da805afd3,0,0,,,
SHIMLA,GODOWN,65316a69e9d1652da805aff2,0,0,,,
RAJOURI,GODOWN,65316a69e9d1652da805aff9,0,0,,,
CHANGLANG,GODOWN,65316a69e9d1652da805affb,0,0,,,
KOTTAYAM,GODOWN,65316a69e9d1652da805b00f,0,0,,,
HOSHIARPUR,GODOWN,65316a69e9d1652da805b042,0,0,,,
WEST KAMENG,GODOWN,65316a69e9d1652da805b049,0,0,,,
BALRAMPUR(UP),GODOWN,65316a69e9d1652da805b05b,0,0,,,
LALITPUR,GODOWN,65316a69e9d1652da805b05d,0,0,,,
VAISHALI,GODOWN,65316a69e9d1652da805b06f,0,0,,,
PEDDAPALLI,GODOWN,65316a69e9d1652da805b07b,0,0,,,
SHAHDOL,GODOWN,65316a69e9d1652da805b084,0,0,,,
BHADOHI,GODOWN,65316a69e9d1652da805b094,0,0,,,
KULLU,GODOWN,65316a69e9d1652da805b0a7,0,0,,,
FAZILKA,GODOWN,65316a69e9d1652da805b0d9,0,0,,,
LAKHIMPUR,GODOWN,65316a69e9d1652da805b0e1,0,0,,,
BULANDSHAHR,GODOWN,65316a69e9d1652da805b0e8,0,0,,,
ANANTNAG,GODOWN,65316a69e9d1652da805b102,0,0,,,
SIANG,GODOWN,65316a69e9d1652da805b10e,0,0,,,
DARRANG,GODOWN,65316a69e9d1652da805b11e,0,0,,,
NAMSAI,GODOWN,65316a69e9d1652da805b12d,0,0,,,
FIROZPUR,GODOWN,65316a69e9d1652da805b146,0,0,,,
SONITPUR,GODOWN,65316a69e9d1652da805b14b,0,0,,,
HINGOLI,GODOWN,65316a69e9d1652da805b155,0,0,,,
ADILABAD,GODOWN,65316a69e9d1652da805b161,0,0,,,
AURAIYA,GODOWN,65316a69e9d1652da805b171,0,0,,,
GIR SOMANTH,GODOWN,65316a69e9d1652da805afaa,0,0,,,
KODERMA,GODOWN,65316a69e9d1652da805afbe,0,0,,,
LUNGLEI,GODOWN,65316a69e9d1652da805afdb,0,0,,,
DEOGHAR,GODOWN,65316a69e9d1652da805affd,0,0,,,
WEST SIANG,GODOWN,65316a69e9d1652da805b000,0,0,,,
KOKRAJHAR,GODOWN,65316a69e9d1652da805b02d,0,0,,,
KARAULI,GODOWN,65316a69e9d1652da805b057,0,0,,,
TUENSANG,GODOWN,65316a69e9d1652da805b088,0,0,,,
KOHIMA,GODOWN,65316a69e9d1652da805b08f,0,0,,,
JAYASHANKAR,GODOWN,65316a69e9d1652da805b0ad,0,0,,,
SURYAPET,GODOWN,65316a69e9d1652da805b0b9,0,0,,,
BONGAIGAON,GODOWN,65316a69e9d1652da805b0ec,0,0,,,
SAGAR,GODOWN,65316a69e9d1652da805b0ef,0,0,,,
SAHEBGANJ,GODOWN,65316a69e9d1652da805b0fa,0,0,,,
THIRUVANANTHAPURAM,GODOWN,65316a69e9d1652da805b0fb,0,0,,,
SIMDEGA,GODOWN,65316a69e9d1652da805b11a,0,0,,,
CACHAR,GODOWN,65316a69e9d1652da805b134,0,0,,,
SAMASTIPUR,GODOWN,65316a69e9d1652da805b137,0,0,,,
KURUNG KUMEY,GODOWN,65316a69e9d1652da805b142,0,0,,,
CHAMBA,GODOWN,65316a69e9d1652da805b15b,0,0,,,
PEREN,GODOWN,65316a69e9d1652da805b16c,0,0,,,
SINDHUDURG,GODOWN,65316a69e9d1652da805b180,0,0,,,
CHURACHANDPUR,GODOWN,65316a69e9d1652da805b191,0,0,,,
DIBRUGARH,GODOWN,65316a69e9d1652da805afaf,0,0,,,
BELAGAVI,GODOWN,65316a69e9d1652da805afce,0,0,,,
CHHINDWARA,GODOWN,65316a69e9d1652da805afe7,0,0,,,
YAVATMAL,GODOWN,65316a69e9d1652da805afed,0,0,,,
PORBANDAR,GODOWN,65316a69e9d1652da805afee,0,0,,,
MAHENDRAGARH,GODOWN,65316a69e9d1652da805aff3,0,0,,,
KAMRUP,GODOWN,65316a69e9d1652da805b001,0,0,,,
BATHINDA,GODOWN,65316a69e9d1652da805b034,0,0,,,
MURSHIDABAD,GODOWN,65316a69e9d1652da805b040,0,0,,,
IMPHAL EAST,GODOWN,65316a69e9d1652da805b055,0,0,,,
MANDLA,GODOWN,65316a69e9d1652da805b078,0,0,,,
JAISALMER,GODOWN,65316a69e9d1652da805b08b,0,0,,,
BANASKANTHA,GODOWN,65316a69e9d1652da805b0be,0,0,,,
BEGUSARAI,GODOWN,65316a69e9d1652da805b0d7,0,0,,,
LAKHISARAI,GODOWN,65316a69e9d1652da805b0ff,0,0,,,
SARAN,GODOWN,65316a69e9d1652da805b103,0,0,,,
PALWAL,GODOWN,65316a69e9d1652da805b115,0,0,,,
MARIGAON,GODOWN,65316a69e9d1652da805b11f,0,0,,,
ISLAMPUR,GODOWN,65316a69e9d1652da805b122,0,0,,,
NARSINGHPUR,GODOWN,65316a69e9d1652da805b166,0,0,,,
KARAIKAL,GODOWN,65316a69e9d1652da805b17d,0,0,,,
MAU,GODOWN,65316a69e9d1652da805b183,0,0,,,
CHAMPHAI,GODOWN,65316a69e9d1652da805b18a,0,0,,,
REWARI,GODOWN,65316a69e9d1652da805afa9,0,0,,,
PUDUKOTTAI,GODOWN,65316a69e9d1652da805afc9,0,0,,,
MURTIZAPUR,GODOWN,65316a69e9d1652da805afea,0,0,,,
MADHUBANI,GODOWN,65316a69e9d1652da805b02e,0,0,,,
EAST GODAVARI,GODOWN,65316a69e9d1652da805b037,0,0,,,
PURBI CHAMPARAN,GODOWN,65316a69e9d1652da805b03a,0,0,,,
SIKAR,GODOWN,65316a69e9d1652da805b03c,0,0,,,
NADIA,GODOWN,65316a69e9d1652da805b041,0,0,,,
MAHISAGAR,GODOWN,65316a69e9d1652da805b04d,0,0,,,
NAGAUR,GODOWN,65316a69e9d1652da805b058,0,0,,,
LONGLENG,GODOWN,65316a69e9d1652da805b073,0,0,,,
MOKOKCHUNG,GODOWN,65316a69e9d1652da805b087,0,0,,,
KANGRA,GODOWN,65316a69e9d1652da805b08c,0,0,,,
TAPI,GODOWN,65316a69e9d1652da805b096,0,0,,,
UTTARKASHI,GODOWN,65316a69e9d1652da805b0da,0,0,,,
BANKA,GODOWN,65316a69e9d1652da805b0fe,0,0,,,
GUMLA,GODOWN,65316a69e9d1652da805b109,0,0,,,
EAST KAMENG,GODOWN,65316a69e9d1652da805b11d,0,0,,,
KARIMGANJ,GODOWN,65316a69e9d1652da805b12f,0,0,,,
JAMNAGAR,GODOWN,65316a69e9d1652da805b13b,0,0,,,
SONEPUR,GODOWN,65316a69e9d1652da805b18b,0,0,,,
SHEIKHPURA,GODOWN,65316a69e9d1652da805b176,0,0,,,
PANNA,GODOWN,65316a69e9d1652da805b188,0,0,,,
DAHOD,GODOWN,65316a69e9d1652da805b00a,0,0,,,
LOWER SUBANSIRI,GODOWN,65316a69e9d1652da805b010,0,0,,,
BANDIPORA,GODOWN,65316a69e9d1652da805b02a,0,0,,,
BALOD,GODOWN,65316a69e9d1652da805b04b,0,0,,,
YADGIR,GODOWN,65316a69e9d1652da805b083,0,0,,,
BULDHANA,GODOWN,65316a69e9d1652da805b086,0,0,,,
VIKARABAD,GODOWN,65316a69e9d1652da805b09a,0,0,,,
VIJAYAPURA,GODOWN,65316a69e9d1652da805b09d,0,0,,,
NIZAMABAD,GODOWN,65316a69e9d1652da805b0a1,0,0,,,
SHRAVASTI,GODOWN,65316a69e9d1652da805b0a5,0,0,,,
KARGIL,GODOWN,65316a69e9d1652da805b0b0,0,0,,,
NUH,GODOWN,65316a69e9d1652da805b0d8,0,0,,,
WEST GODAVARI,GODOWN,65316a69e9d1652da805b0df,0,0,,,
DHANBAD,GODOWN,65316a69e9d1652da805b0e9,0,0,,,
AKOLA,GODOWN,65316a69e9d1652da805b112,0,0,,,
DIMAPUR,GODOWN,65316a69e9d1652da805b151,0,0,,,
MAMIT,GODOWN,65316a69e9d1652da805b156,0,0,,,
CHAMOLI,GODOWN,65316a69e9d1652da805afb1,0,0,,,
NARMADA,GODOWN,65316a69e9d1652da805afcd,0,0,,,
BUNDI,GODOWN,65316a69e9d1652da805afdd,0,0,,,
SHEOHAR,GODOWN,65316a69e9d1652da805b004,0,0,,,
MEDAK,GODOWN,65316a69e9d1652da805b01b,0,0,,,
POONCH,GODOWN,65316a69e9d1652da805b022,0,0,,,
EAST SIANG,GODOWN,65316a69e9d1652da805b024,0,0,,,
UPPER SUBANSIRI,GODOWN,65316a69e9d1652da805b02c,0,0,,,
BAKSA,GODOWN,65316a69e9d1652da805b04a,0,0,,,
ALIPURDUAR,GODOWN,65316a69e9d1652da805b065,0,0,,,
FAIZABAD,GODOWN,65316a69e9d1652da805b076,0,0,,,
ALIRAJPUR,GODOWN,65316a69e9d1652da805b08e,0,0,,,
EAST GARO HILLS,GODOWN,65316a69e9d1652da805b0ac,0,0,,,
RAIGARH,GODOWN,65316a69e9d1652da805b0ae,0,0,,,
HISAR,GODOWN,65316a69e9d1652da805b0c1,0,0,,,
SURGUJA,GODOWN,65316a69e9d1652da805b0c5,0,0,,,
KISHTWAR,GODOWN,65316a69e9d1652da805b0cc,0,0,,,
CHARKHI DADRI,GODOWN,65316a69e9d1652da805b0f3,0,0,,,
VIDISHA,GODOWN,65316a69e9d1652da805b15d,0,0,,,
SAHARSA,GODOWN,65316a69e9d1652da805b175,0,0,,,
KANKER,GODOWN,65316a69e9d1652da805b177,0,0,,,
SENAPATI,GODOWN,65316a69e9d1652da805b17a,0,0,,,
MANDI,GODOWN,65316a69e9d1652da805b185,0,0,,,
SOUTH TRIPURA,GODOWN,65316a69e9d1652da805b196,0,0,,,
WEST TRIPURA,GODOWN,65316a69e9d1652da805b197,0,0,,,
KRA DAADI,GODOWN,65316a69e9d1652da805afc2,0,0,,,
JHARSUGUDA,GODOWN,65316a69e9d1652da805afdc,0,0,,,
ICHALKARANJI,GODOWN,65316a69e9d1652da805afe5,0,0,,,
KALIMPONG,GODOWN,65316a69e9d1652da805afeb,0,0,,,
KURUKSHETRA,GODOWN,65316a69e9d1652da805b032,0,0,,,
BARWANI,GODOWN,65316a69e9d1652da805b03b,0,0,,,
SEPAHIJALA,GODOWN,65316a69e9d1652da805b051,0,0,,,
WANAPARTHY,GODOWN,65316a69e9d1652da805b07c,0,0,,,
BALLARI,GODOWN,65316a69e9d1652da805b0a8,0,0,,,
COOCH BEHAR,GODOWN,65316a69e9d1652da805b0bf,0,0,,,
JORHAT,GODOWN,65316a69e9d1652da805b0e0,0,0,,,
NAGDA,GODOWN,65316a69e9d1652da805b0f8,0,0,,,
ROHTAS,GODOWN,65316a69e9d1652da805b110,0,0,,,
BALANGIR,GODOWN,65316a69e9d1652da805b11b,0,0,,,
WARANGAL,GODOWN,65316a69e9d1652da805b162,0,0,,,
GANGANAGAR,GODOWN,65316a69e9d1652da805b168,0,0,,,
WOKHA,GODOWN,65316a69e9d1652da805b16d,0,0,,,
PHEK,GODOWN,65316a69e9d1652da805b17b,0,0,,,
CHHATARPUR,GODOWN,65316a69e9d1652da805b187,0,0,,,
BANSWARA,GODOWN,65316a69e9d1652da805b18c,0,0,,,
NAYAGARH,GODOWN,65316a69e9d1652da805b192,0,0,,,
BARMER,GODOWN,65316a69e9d1652da805b13c,0,0,,,
TIRUNELVELI,GODOWN,65316a69e9d1652da805b140,0,0,,,
GADCHIROLI,GODOWN,65316a69e9d1652da805b14e,0,0,,,
BEMETARA,GODOWN,65316a69e9d1652da805b152,0,0,,,
KALABURAGI,GODOWN,65316a69e9d1652da805b15c,0,0,,,
OSMANABAD,GODOWN,65316a69e9d1652da805b15e,0,0,,,
KOMARAM BHEEM ASIFABAD,GODOWN,65316a69e9d1652da805b16e,0,0,,,
PURI,GODOWN,65316a69e9d1652da805b193,0,0,,,
AMROHA,GODOWN,65316a69e9d1652da805b198,0,0,,,
DAUSA,GODOWN,65316a69e9d1652da805b17e,0,0,,,
DANTEWADA,GODOWN,65316a69e9d1652da805b18f,0,0,,,
SITAPUR,GODOWN,65316a69e9d1652da805b199,0,0,,,
BALLIA,GODOWN,65316a69e9d1652da805b1a5,0,0,,,
NANDED,GODOWN,65316a69e9d1652da805b1de,0,0,,,
GARHWA,GODOWN,65316a69e9d1652da805b1f0,0,0,,,
DIBANG VALLEY,GODOWN,65316a69e9d1652da805b1fc,0,0,,,
SHRIRAMPUR,GODOWN,65316a69e9d1652da805b20b,0,0,,,
KASGANJ,GODOWN,65316a69e9d1652da805b222,0,0,,,
CHHOTAUDEPUR,GODOWN,65316a69e9d1652da805b233,0,0,,,
ANUGUL,GODOWN,65316a69e9d1652da805b253,0,0,,,
BISHNUPUR,GODOWN,65316a69e9d1652da805b1b0,0,0,,,
RAMANATHAPURAM,GODOWN,65316a69e9d1652da805b1b1,0,0,,,
NORTH TRIPURA,GODOWN,65316a69e9d1652da805b1b2,0,0,,,
MALDA,GODOWN,65316a69e9d1652da805b1bb,0,0,,,
SOUTH SIKKIM,GODOWN,65316a69e9d1652da805b1f7,0,0,,,
GANJAM,GODOWN,65316a69e9d1652da805b202,0,0,,,
YANAM,GODOWN,65316a69e9d1652da805b213,0,0,,,
KHERI,GODOWN,65316a69e9d1652da805b223,0,0,,,
AZAMGARH,GODOWN,65316a69e9d1652da805b23f,0,0,,,
KINNAUR,GODOWN,65316a69e9d1652da805b258,0,0,,,
BIDAR,GODOWN,65316a69e9d1652da805b259,0,0,,,
